38317432861,krushang007,1113,958,Three-Knights-Opening,1. e4  1... e5  2. Nc3  2... Nc6  3. Nf3  3... Nf6  4. Bc4  4... h6  5. Nd5  5... Bc5  6. c3  6... a6  7. d4  7... exd4  8. cxd4  8... Bb4+  9. Nxb4  9... Nxb4  10. Qb3  10... Qe7  11. Ne5  11... O-O  12. Bd2  12... b5  13. Bxb4  13... bxc4  14. Bxe7  14... cxb3  15. Bxf8  15... Kxf8  16. f3  16... d6  17. Nc4  17... Be6  18. Nd2  18... Rb8  19. d5  19... Bd7  20. Nxb3  20... Nh5  21. O-O  21... Nf4  22. Rf2  22... Nd3  23. Rd2  23... Nc5  24. Nxc5  24... dxc5  25. b3  25... a5  26. Rc1  26... a4  27. Rxc5  27... axb3  28. axb3  28... Rxb3  29. Rxc7  29... Rb1+  30. Kf2  30... Bb5  31. Ra2  31... g5  32. Kg3  32... Bf1  33. e5  33... h5  34. e6  34... fxe6  35. Ra8+  1-0,win,blitz,white
38318657269,Shubham15175,1104,1094,Three-Knights-Opening,1. e4  1... e5  2. Nc3  2... Nc6  3. Nf3  3... Nf6  4. Bc4  4... h6  5. Qe2  5... Bc5  6. Nd5  6... d6  7. c3  7... a6  8. O-O  8... O-O  9. Rd1  9... b5  10. Bb3  10... Be6  11. Nxf6+  11... Qxf6  12. d4  12... Bxb3  13. dxe5  13... Bxd1  14. Qxd1  14... Nxe5  15. Nxe5  15... Qxe5  16. Qg4  16... Qf6  17. Bf4  17... a5  18. Re1  18... b4  19. e5  19... dxe5  20. Bxe5  20... Qxf2+  21. Kh1  21... Qxe1#  0-1,checkmated,blitz,white
38319268463,nonenamehere,1096,1110,Petrovs-Defense-Three-Knights-Game,1. e4  1... e5  2. Nc3  2... Nf6  3. Nf3  3... Nc6  4. Bc4  4... Bc5  5. Nd5  5... Nxe4  6. c3  6... Nxf2  7. Qe2  7... Nxh1  8. Nxe5  8... O-O  9. Qf3  9... Nxe5  10. Qf4  10... d6  0-1,resigned,blitz,white
38319797077,priyanshu02112,1104,1099,Sicilian-Defense-Alapin-Variation-2...Nc6-3.d4,1. e4  1... c5  2. c3  2... Nc6  3. d4  3... cxd4  4. cxd4  4... d6  5. Bc4  5... Nf6  6. Nf3  6... Nxe4  7. Nc3  7... Nf6  8. Bg5  8... e6  9. Qe2  9... Be7  10. Bxf6  10... Bxf6  11. d5  11... Nd4  12. Nxd4  12... Bxd4  13. Bb5+  13... Bd7  14. dxe6  14... Bxb5  15. exf7+  15... Kxf7  16. Nxb5  16... Qa5+  17. Kf1  17... Rhe8  18. Nxd6+  18... Kg8  19. Qc4+  19... Kf8  20. Qf7#  1-0,win,blitz,white
38319917369,Jiffouu,1113,1123,Caro-Kann-Defense-2.Nc3-d5,1. e4  1... c6  2. Nc3  2... d5  3. exd5  3... cxd5  4. d4  4... Nc6  5. Bb5  5... a6  6. Ba4  6... Nf6  7. Bg5  7... e6  8. Qf3  8... Be7  9. Qg3  9... b5  10. Bb3  10... Nxd4  11. O-O-O  11... Nxb3+  12. axb3  12... Bd7  13. Nf3  13... Bd6  14. Qxd6  14... h6  15. Bxf6  15... Qxf6  16. Rhe1  16... b4  17. Nxd5  17... Qg6  18. Qe7#  1-0,win,blitz,white
38349203263,ddavidchangg,1384,1474,Pirc-Defense-2.Nc3-Nf6,1. e4  1... d6  2. Nc3  2... Nf6  3. Nf3  3... c6  4. Bc4  4... e5  5. d4  5... Qa5  6. Bd2  6... Qc7  7. dxe5  7... dxe5  8. Bg5  8... Nbd7  9. Na4  9... b5  10. Bxf7+  10... Kxf7  11. Nc3  11... Bb4  12. Qd3  12... Nc5  13. Qe3  13... Ng4  14. Qe2  14... Bxc3+  15. bxc3  15... Ba6  16. O-O-O  16... b4  17. Qd2  17... bxc3  18. Qxc3  18... Nd7  19. Qb3+  19... Kg6  20. Qe6+  20... Ngf6  21. Rxd7  21... Qxd7  22. Nxe5+  22... Kxg5  23. Nxd7  23... Nxd7  24. Qxd7  24... Kg6  25. Qxc6+  1-0,win,rapid,white
38349872827,jiffyjeffers,1384,1563,Alekhines-Defense-Scandinavian-Variation-3.e5-Nfd7,1. e4  1... Nf6  2. Nc3  2... d5  3. e5  3... Nfd7  4. Nf3  4... e6  5. d4  5... c5  6. Bb5  6... Qb6  7. Be3  7... a6  8. Bxd7+  8... Bxd7  9. Na4  9... Bxa4  10. b3  10... Bd7  11. Ng5  11... Nc6  12. Qf3  12... cxd4  13. Qxf7+  13... Kd8  14. Bf4  14... Bb4+  15. Kf1  15... Rf8  16. Nxe6+  16... Bxe6  17. Bg5+  17... Kc8  18. Qxe6+  18... Kb8  19. a3  19... d3  20. Be3  20... Qxe3  21. f3  21... Qe2+  22. Kg1  22... Bc5#  0-1,checkmated,rapid,white
38350486997,CosmicDilation,1384,1210,Vienna-Game-Falkbeer-Vienna-Gambit,1. e4  1... e5  2. Nc3  2... Nf6  3. f4  3... exf4  4. e5  4... Qe7  5. Qe2  5... Ng8  6. Nf3  6... Nc6  7. d4  7... d5  8. Bxf4  8... Nb4  9. Qb5+  9... c6  10. Qe2  10... Bf5  11. Rc1  11... Bg4  12. a3  12... Na6  13. Na4  13... b5  14. b4  14... Nxb4  15. axb4  15... Qxb4+  16. Bd2  16... Qxa4  17. h3  17... Bxf3  18. Qxf3  18... Qxd4  19. Bd3  19... Qxe5+  20. Kd1  20... Ba3  21. Re1  21... Qxe1+  22. Bxe1  22... Bxc1  23. Kxc1  23... Ne7  24. Qe3  24... a5  25. Bh4  25... f6  26. Bg3  26... Ra7  27. Qxa7  27... O-O  28. Qxe7  1-0,resigned,rapid,black
38351595675,jiheng,1384,1647,Birds-Opening-Froms-Gambit-2.fxe5,1. f4  1... e5  2. fxe5  2... Qh4+  3. g3  3... Qe4  4. Nf3  4... Nc6  5. d3  5... Qb4+  6. c3  6... Qa5  7. d4  7... d6  8. exd6  8... Bxd6  9. Bg2  9... Be6  10. O-O  10... Bxa2  11. e4  11... Bb3  12. Rxa5  12... Bxd1  13. Rb5  13... Be2  14. Rxb7  14... Bxf1  15. Kxf1  15... Na5  16. Rb5  16... Nc4  17. b3  17... Nb6  18. c4  18... Be7  19. Ne5  19... Bf6  20. Bf4  20... O-O-O  21. Nc6  21... Rxd4  22. Nxd4  22... Bxd4  23. c5  23... Nd7  24. Nd2  24... Nxc5  25. Nc4  25... Nf6  26. Bh3+  26... Ncd7  27. e5  27... Ne4  28. Rd5  28... Nc5  29. Rxd4  29... Nxb3  30. Rxd7  30... Nc5  31. Rd5+  31... Ne6  32. Na5  32... f5  33. exf6  33... gxf6  34. Bxe6+  1-0,resigned,rapid,black
38427841629,Lil_Hoovi_Vert,1109,1289,Caro-Kann-Defense-2.Nc3-d5,1. e4  1... c6  2. Nc3  2... d5  3. exd5  3... cxd5  4. d4  4... Nc6  5. Bb5  5... Nf6  6. Nf3  6... Bg4  7. h3  7... Bxf3  8. Qxf3  8... e6  9. O-O  9... Be7  10. h4  10... O-O  11. Bd3  11... Nxd4  12. Qg3  12... Bd6  13. f4  13... Nf5  14. Qh3  14... g6  15. g4  15... Ne7  16. h5  16... gxh5  17. g5  17... Ne4  18. Qxh5  18... Nf5  19. Bxe4  19... dxe4  20. Nxe4  20... Qb6+  21. Kg2  21... Qc6  22. Kf3  22... Nd4+  23. Kg4  23... Qxe4  24. Bd2  24... Qf5+  25. Kg3  25... e5  26. fxe5  26... Bxe5+  27. Bf4  27... Ne2+  28. Kf3  28... Nxf4  29. Ke3  29... Rad8  30. Qh6  30... Bd4+  31. Kf3  31... Qd5+  32. Kxf4  32... Rde8  33. Kg4  33... Qe4+  34. Rf4  34... Qe2+  35. Rf3  35... Re4+  36. Kg3  36... Be5+  37. Kh3  37... Qxf3#  0-1,checkmated,blitz,white
38428523439,DavidMorrisOhioU,1108,1633,Queens-Pawn-Opening-Zukertort-Chigorin-Variation,1. d4  1... d5  2. Nf3  2... Nc6  3. g3  3... Nf6  4. Bg2  4... Bf5  5. c3  5... e6  6. Nbd2  6... Qd7  7. Nh4  7... Bg6  8. Nxg6  8... hxg6  9. e4  9... O-O-O  10. Qe2  10... Be7  11. e5  11... Nh5  12. Nb3  12... f5  13. h4  13... Qe8  14. Bg5  14... Kb8  15. O-O-O  15... Qf7  16. Bxe7  16... Qxe7  17. Nc5  1-0,timeout,blitz,black
38429609161,jham2222,1109,502,Ruy-Lopez-Opening-Morphy-Defense-Exchange-Variation-4...dxc6,1. e4  1... e5  2. Nf3  2... Nc6  3. Bb5  3... a6  4. Bxc6  4... dxc6  5. c3  5... Bd6  6. O-O  6... Bg4  7. h3  7... Bd7  8. d4  8... exd4  9. Qxd4  9... f6  10. e5  10... c5  11. Qd5  11... Bc6  12. Qe6+  12... Be7  13. exf6  13... Nxf6  14. Bg5  14... Qd6  15. Re1  15... Qxe6  16. Rxe6  16... Bxf3  17. gxf3  17... Kf7  18. Re2  18... Rhe8  19. Bxf6  19... Bxf6  20. Rxe8  20... Rxe8  21. Nd2  21... Re2  22. Rd1  22... Bh4  23. Ne4  23... b6  24. Rd7+  24... Kg6  25. Rxc7  25... Rxb2  26. Rb7  26... b5  27. Rb6+  27... Kf7  28. Rxa6  28... c4  29. Rb6  29... Ke7  30. Rxb5  30... Rxb5  31. a4  31... Rb2  32. a5  32... Ra2  33. f4  33... Rxa5  34. Ng3  34... Bxg3  35. fxg3  35... Ra2  36. g4  36... Ke6  37. f5+  37... Ke5  38. h4  38... Kf4  39. g5  39... Kxf5  40. Kf1  40... Kg4  41. Ke1  41... Kxh4  42. Kd1  42... Kxg5  43. Kc1  43... Rh2  44. Kb1  44... Kf4  45. Kc1  45... Ke3  46. Kd1  46... Kd3  47. Kc1  47... Kxc3  48. Kd1  48... Kb3  49. Kc1  49... c3  50. Kd1  50... Kb2  51. Ke1  51... c2  52. Kf1  52... c1=Q#  0-1,win,blitz,black
